OBSNUM	XVAL	PROB_AVG	AREA1	AREACORR	AREATOT	PERCENT
3953	19.765	0.00124793407347501	6.23967036737504e-06	6.22722852405499e-06	0.996957187102998	49.4125
3954	19.77	0.00124544810360869	6.22724051804344e-06	6.21482266270029e-06	0.996963401925661	49.425
3955	19.775	0.00124296692691677	6.21483463458385e-06	6.20244072300782e-06	0.996969604366384	49.4375
3956	19.78	0.00124049053456492	6.20245267282461e-06	6.19008266088214e-06	0.996975794449044	49.45
3957	19.785	0.00123801891773403	6.19009458867016e-06	6.17774843230372e-06	0.996981972197477	49.4625
3958	19.79	0.00123555206762019	6.17776033810095e-06	6.16543799332898e-06	0.99698813763547	49.475
3959	19.795	0.00123308997543467	6.16544987717334e-06	6.15315130009009e-06	0.99699429078677	49.4875
3960	19.8	0.00123063263240389	6.15316316201945e-06	6.1408883087949e-06	0.997000431675079	49.5
3961	19.805	0.00122818002976941	6.14090014884705e-06	6.12864897572679e-06	0.997006560324055	49.5125
3962	19.81	0.00122573215878789	6.12866079393946e-06	6.11643325724455e-06	0.997012676757312	49.525
3963	19.815	0.00122328901073109	6.11644505365543e-06	6.10424110978227e-06	0.997018780998422	49.5375
3964	19.82	0.0012208505768858	6.104252884429e-06	6.0920724898493e-06	0.997024873070911	49.55
3965	19.825	0.00121841684855389	6.09208424276943e-06	6.07992735402999e-06	0.997030952998265	49.5625
3966	19.83	0.0012159878170522	6.07993908526102e-06	6.06780565898366e-06	0.997037020803925	49.575
3967	19.835	0.00121356347371261	6.06781736856307e-06	6.05570736144453e-06	0.997043076511286	49.5875
3968	19.84	0.00121114380988194	6.05571904940969e-06	6.04363241822149e-06	0.997049120143704	49.6
3969	19.845	0.00120872881692195	6.04364408460975e-06	6.03158078619806e-06	0.99705515172449	49.6125
3970	19.85	0.00120631848620934	6.03159243104669e-06	6.01955242233225e-06	0.997061171276913	49.625
3971	19.855	0.0012039128091357	6.01956404567848e-06	6.0075472836565e-06	0.997067178824196	49.6375
3972	19.86	0.0012015117771075	6.00755888553748e-06	5.99556532727747e-06	0.997073174389524	49.65
3973	19.865	0.00119911538154606	5.9955769077303e-06	5.98360651037595e-06	0.997079157996034	49.6625
3974	19.87	0.00119672361388754	5.9836180694377e-06	5.97167079020685e-06	0.997085129666824	49.675
3975	19.875	0.0011943364655829	5.97168232791449e-06	5.95975812409893e-06	0.997091089424948	49.6875
3976	19.88	0.00119195392809788	5.95976964048941e-06	5.94786846945479e-06	0.997097037293418	49.7
3977	19.885	0.00118957599291299	5.94787996456497e-06	5.93600178375071e-06	0.997102973295201	49.7125
3978	19.89	0.00118720265152349	5.93601325761743e-06	5.92415802453659e-06	0.997108897453226	49.725
3979	19.895	0.00118483389543932	5.92416947719659e-06	5.91233714943574e-06	0.997114809790375	49.7375
3980	19.9	0.00118246971618515	5.91234858092573e-06	5.90053911614485e-06	0.997120710329492	49.75
3981	19.905	0.0011801101053003	5.90055052650148e-06	5.88876388243387e-06	0.997126599093374	49.7625
3982	19.91	0.00117775505433874	5.88877527169372e-06	5.87701140614583e-06	0.99713247610478	49.775
3983	19.915	0.00117540455486909	5.87702277434545e-06	5.8652816451968e-06	0.997138341386425	49.7875
3984	19.92	0.00117305859847453	5.86529299237266e-06	5.85357455757574e-06	0.997144194960983	49.8
3985	19.925	0.00117071717675285	5.85358588376427e-06	5.84189010134442e-06	0.997150036851084	49.8125
3986	19.93	0.0011683802813164	5.84190140658198e-06	5.83022823463724e-06	0.997155867079319	49.825
3987	19.935	0.00116604790379203	5.83023951896013e-06	5.81858891566119e-06	0.997161685668235	49.8375
3988	19.94	0.00116372003582113	5.81860017910567e-06	5.80697210269567e-06	0.997167492640337	49.85
3989	19.945	0.00116139666905959	5.80698334529794e-06	5.79537775409248e-06	0.997173288018092	49.8625
3990	19.95	0.00115907779517773	5.79538897588867e-06	5.78380582827559e-06	0.99717907182392	49.875
3991	19.955	0.00115676340586035	5.78381702930177e-06	5.77225628374105e-06	0.997184844080204	49.8875
3992	19.96	0.00115445349280666	5.77226746403328e-06	5.76072907905701e-06	0.997190604809283	49.9
3993	19.965	0.00115214804773024	5.76074023865122e-06	5.74922417286339e-06	0.997196354033456	49.9125
3994	19.97	0.0011498470623591	5.74923531179552e-06	5.73774152387196e-06	0.997202091774979	49.925
3995	19.975	0.00114755052843557	5.73775264217786e-06	5.7262810908661e-06	0.99720781805607	49.9375
3996	19.98	0.00114525843771632	5.72629218858159e-06	5.7148428327008e-06	0.997213532898903	49.95
3997	19.985	0.00114297078197232	5.7148539098616e-06	5.70342670830242e-06	0.997219236325611	49.9625
3998	19.99	0.00114068755298885	5.70343776494423e-06	5.69203267666868e-06	0.997224928358288	49.975
3999	19.995	0.00113840874256543	5.69204371282715e-06	5.68066069686853e-06	0.997230609018985	49.9875
4000	20	0.00113613434251584	5.68067171257922e-06	5.66931072804199e-06	0.997236278329713	50
4001	20.005	0.00113386434466809	5.66932172334044e-06	5.6579827294001e-06	0.997241936312442	50.0125
4002	20.01	0.00113159874086435	5.65799370432176e-06	5.64667666022474e-06	0.997247582989103	50.025
4003	20.015	0.00112933752296101	5.64668761480504e-06	5.63539247986863e-06	0.997253218381582	50.0375
4004	20.02	0.00112708068282858	5.63540341414292e-06	5.6241301477551e-06	0.99725884251173	50.05
4005	20.025	0.00112482821235174	5.62414106175868e-06	5.61288962337802e-06	0.997264455401354	50.0625
4006	20.03	0.00112258010342923	5.61290051714616e-06	5.60167086630176e-06	0.99727005707222	50.075
4007	20.035	0.00112033634797393	5.60168173986963e-06	5.59047383616097e-06	0.997275647546056	50.0875
4008	20.04	0.00111809693791274	5.5904846895637e-06	5.57929849266051e-06	0.997281226844549	50.1
4009	20.045	0.00111586186518664	5.5793093259332e-06	5.56814479557538e-06	0.997286794989344	50.1125
4010	20.05	0.00111363112175061	5.56815560875306e-06	5.55701270475061e-06	0.997292352002049	50.125
4011	20.055	0.00111140469957365	5.55702349786823e-06	5.54590218010103e-06	0.997297897904229	50.1375
4012	20.06	0.00110918259063871	5.54591295319353e-06	5.53481318161134e-06	0.997303432717411	50.15
4013	20.065	0.00110696478694271	5.53482393471357e-06	5.52374566933585e-06	0.99730895646308	50.1625
4014	20.07	0.00110475128049653	5.52375640248264e-06	5.51269960339849e-06	0.997314469162683	50.175
4015	20.075	0.00110254206332491	5.51271031662457e-06	5.50167494399258e-06	0.997319970837627	50.1875
4016	20.08	0.00110033712746653	5.50168563733266e-06	5.49067165138083e-06	0.997325461509279	50.2
4017	20.085	0.00109813646497391	5.49068232486956e-06	5.47968968589519e-06	0.997330941198965	50.2125
4018	20.09	0.00109594006791343	5.47970033956714e-06	5.46872900793669e-06	0.997336409927973	50.225
4019	20.095	0.00109374792836528	5.46873964182642e-06	5.45778957797543e-06	0.997341867717551	50.2375
4020	20.1	0.00109156003842348	5.45780019211741e-06	5.44687135655039e-06	0.997347314588907	50.25
4021	20.105	0.00108937639019581	5.44688195097906e-06	5.43597430426937e-06	0.997352750563211	50.2625
4022	20.11	0.00108719697580382	5.43598487901909e-06	5.42509838180885e-06	0.997358175661593	50.275
4023	20.115	0.00108502178738279	5.42510893691395e-06	5.41424354991389e-06	0.997363589905143	50.2875
4024	20.12	0.00108285081708173	5.41425408540864e-06	5.40340976939808e-06	0.997368993314912	50.3
4025	20.125	0.00108068405706333	5.40342028531667e-06	5.3925970011433e-06	0.997374385911914	50.3125
4026	20.13	0.00107852149950398	5.39260749751991e-06	5.38180520609975e-06	0.99737976771712	50.325
4027	20.135	0.0010763631365937	5.38181568296848e-06	5.37103434528577e-06	0.997385138751465	50.3375
4028	20.14	0.00107420896053613	5.37104480268067e-06	5.36028437978775e-06	0.997390499035845	50.35
4029	20.145	0.00107205896354856	5.36029481774281e-06	5.34955527076002e-06	0.997395848591116	50.3625
4030	20.15	0.00106991313786184	5.34956568930919e-06	5.33884697942474e-06	0.997401187438095	50.375
4031	20.155	0.00106777147572038	5.33885737860191e-06	5.32815946707181e-06	0.997406515597562	50.3875
4032	20.16	0.00106563396938216	5.32816984691082e-06	5.31749269505874e-06	0.997411833090257	50.4
4033	20.165	0.00106350061111867	5.31750305559337e-06	5.30684662481056e-06	0.997417139936882	50.4125
4034	20.17	0.00106137139321491	5.30685696607454e-06	5.29622121781968e-06	0.9974224361581	50.425
4035	20.175	0.00105924630796934	5.2962315398467e-06	5.28561643564588e-06	0.997427721774535	50.4375
4036	20.18	0.00105712534769391	5.28562673846955e-06	5.27503223991607e-06	0.997432996806775	50.45
4037	20.185	0.00105500850471399	5.27504252356996e-06	5.26446859232427e-06	0.997438261275368	50.4625
4038	20.19	0.00105289577136838	5.2644788568419e-06	5.25392545463147e-06	0.997443515200822	50.475
4039	20.195	0.00105078714000926	5.25393570004632e-06	5.24340278866559e-06	0.997448758603611	50.4875
4040	20.2	0.00104868260300221	5.24341301501106e-06	5.23290055632126e-06	0.997453991504167	50.5
4041	20.205	0.00104658215272614	5.2329107636307e-06	5.22241871955979e-06	0.997459213922887	50.5125
4042	20.21	0.00104448578157331	5.22242890786653e-06	5.21195724040909e-06	0.997464425880127	50.525
4043	20.215	0.00104239348194927	5.21196740974637e-06	5.20151608096349e-06	0.997469627396208	50.5375
4044	20.22	0.0010403052462729	5.20152623136451e-06	5.19109520338367e-06	0.997474818491412	50.55
4045	20.225	0.00103822106697632	5.19110533488158e-06	5.18069456989655e-06	0.997479999185981	50.5625
4046	20.23	0.00103614093650489	5.18070468252446e-06	5.17031414279525e-06	0.997485169500124	50.575
4047	20.235	0.00103406484731724	5.17032423658619e-06	5.15995388443885e-06	0.997490329454009	50.5875
4048	20.24	0.00103199279188516	5.15996395942581e-06	5.14961375725239e-06	0.997495479067766	50.6
4049	20.245	0.00102992476269366	5.14962381346833e-06	5.13929372372677e-06	0.99750061836149	50.6125
4050	20.25	0.00102786075224091	5.13930376120456e-06	5.12899374641857e-06	0.997505747355236	50.625
4051	20.255	0.00102580075303821	5.12900376519104e-06	5.11871378795e-06	0.997510866069024	50.6375
4052	20.26	0.00102374475760999	5.11872378804994e-06	5.10845381100878e-06	0.997515974522835	50.65
4053	20.265	0.00102169275849379	5.10846379246893e-06	5.09821377834807e-06	0.997521072736613	50.6625
4054	20.27	0.00101964474824022	5.09822374120111e-06	5.08799365278632e-06	0.997526160730266	50.675
4055	20.275	0.00101760071941297	5.08800359706486e-06	5.07779339720715e-06	0.997531238523663	50.6875
4056	20.28	0.00101556066458876	5.07780332294379e-06	5.06761297455935e-06	0.997536306136638	50.7
4057	20.285	0.00101352457635732	5.0676228817866e-06	5.05745234785666e-06	0.997541363588986	50.7125
4058	20.29	0.0010114924473214	5.05746223660699e-06	5.0473114801777e-06	0.997546410900466	50.725
4059	20.295	0.00100946427009671	5.04732135048354e-06	5.03719033466592e-06	0.997551448090801	50.7375
4060	20.3	0.00100744003731193	5.03720018655964e-06	5.02708887452945e-06	0.997556475179675	50.75
4061	20.305	0.00100541974160867	5.02709870804336e-06	5.01700706304099e-06	0.997561492186738	50.7625
4062	20.31	0.00100340337564147	5.01701687820736e-06	5.00694486353772e-06	0.997566499131602	50.775
4063	20.315	0.00100139093207775	5.00695466038876e-06	4.99690223942121e-06	0.997571496033841	50.7875
4064	20.32	0.000999382403597819	4.9969120179891e-06	4.98687915415732e-06	0.997576482912995	50.8
4065	20.325	0.000997377782894832	4.98688891447416e-06	4.97687557127606e-06	0.997581459788567	50.8125
4066	20.33	0.000995377062674783	4.97688531337392e-06	4.96689145437152e-06	0.997586426680021	50.825
4067	20.335	0.000993380235656482	4.96690117828241e-06	4.95692676710179e-06	0.997591383606788	50.8375
4068	20.34	0.000991387294571532	4.95693647285766e-06	4.94698147318878e-06	0.997596330588261	50.85
4069	20.345	0.000989398232164309	4.94699116082155e-06	4.9370555364182e-06	0.997601267643798	50.8625
4070	20.35	0.000987413041191944	4.93706520595972e-06	4.92714892063941e-06	0.997606194792718	50.875
4071	20.355	0.000985431714424299	4.9271585721215e-06	4.91726158976536e-06	0.997611112054308	50.8875
4072	20.36	0.000983454244643953	4.91727122321977e-06	4.90739350777244e-06	0.997616019447816	50.9
4073	20.365	0.000981480624646173	4.90740312323087e-06	4.89754463870039e-06	0.997620916992455	50.9125
4074	20.37	0.000979510847238901	4.89755423619451e-06	4.88771494665226e-06	0.997625804707401	50.925
4075	20.375	0.000977544905242732	4.88772452621366e-06	4.87790439579421e-06	0.997630682611797	50.9375
4076	20.38	0.000975582791490889	4.87791395745444e-06	4.86811295035547e-06	0.997635550724747	50.95
4077	20.385	0.00097362449882921	4.86812249414605e-06	4.85834057462824e-06	0.997640409065322	50.9625
4078	20.39	0.000971670020116126	4.85835010058063e-06	4.84858723296759e-06	0.997645257652555	50.975
4079	20.395	0.000969719348222636	4.84859674111318e-06	4.83885288979132e-06	0.997650096505445	50.9875
4080	20.4	0.000967772476032292	4.83886238016146e-06	4.82913750957989e-06	0.997654925642954	51
4081	20.405	0.000965829396441179	4.8291469822059e-06	4.81944105687634e-06	0.997659745084011	51.0125
4082	20.41	0.000963890102357892	4.81945051178946e-06	4.80976349628615e-06	0.997664554847507	51.025
4083	20.415	0.000961954586703517	4.80977293351759e-06	4.80010479247715e-06	0.9976693549523	51.0375
4084	20.42	0.000960022842411612	4.80011421205806e-06	4.79046491017944e-06	0.99767414541721	51.05
4085	20.425	0.000958094862428187	4.79047431214093e-06	4.7808438141853e-06	0.997678926261024	51.0625
4086	20.43	0.000956170639711683	4.78085319855841e-06	4.77124146934901e-06	0.997683697502494	51.075
4087	20.435	0.000954250167232952	4.77125083616476e-06	4.76165784058686e-06	0.997688459160334	51.0875
4088	20.44	0.00095233343797524	4.7616671898762e-06	4.75209289287697e-06	0.997693211253227	51.1
4089	20.445	0.000950420444934162	4.75210222467081e-06	4.74254659125926e-06	0.997697953799818	51.1125
4090	20.45	0.000948511181117689	4.74255590558844e-06	4.73301890083526e-06	0.997702686818719	51.125
4091	20.455	0.00094660563954612	4.7330281977306e-06	4.72350978676809e-06	0.997707410328506	51.1375
4092	20.46	0.00094470381325207	4.72351906626035e-06	4.71401921428235e-06	0.99771212434772	51.15
4093	20.465	0.000942805695280446	4.71402847640223e-06	4.70454714866398e-06	0.997716828894869	51.1625
4094	20.47	0.000940911278688427	4.70455639344213e-06	4.69509355526019e-06	0.997721523988424	51.175
4095	20.475	0.000939020556545446	4.69510278272723e-06	4.68565839947936e-06	0.997726209646823	51.1875
4096	20.48	0.000937133521933171	4.68566760966585e-06	4.67624164679097e-06	0.99773088588847	51.2
4097	20.485	0.000935250167945483	4.67625083972742e-06	4.66684326272542e-06	0.997735552731733	51.2125
4098	20.49	0.000933370487688458	4.66685243844229e-06	4.65746321287402e-06	0.997740210194946	51.225
4099	20.495	0.000931494474280346	4.65747237140173e-06	4.64810146288888e-06	0.997744858296409	51.2375
4100	20.5	0.000929622120851555	4.64811060425778e-06	4.63875797848272e-06	0.997749497054387	51.25
4101	20.505	0.000927753420544627	4.63876710272313e-06	4.6294327254289e-06	0.997754126487113	51.2625
4102	20.51	0.000925888366514219	4.62944183257109e-06	4.62012566956124e-06	0.997758746612782	51.275
4103	20.515	0.000924026951927087	4.62013475963544e-06	4.61083677677397e-06	0.997763357449559	51.2875
4104	20.52	0.000922169169962066	4.61084584981033e-06	4.60156601302158e-06	0.997767959015572	51.3
4105	20.525	0.000920315013810045	4.60157506905023e-06	4.59231334431877e-06	0.997772551328916	51.3125
4106	20.53	0.000918464476673955	4.59232238336978e-06	4.58307873674033e-06	0.997777134407653	51.325
4107	20.535	0.000916617551768745	4.58308775884373e-06	4.57386215642107e-06	0.997781708269809	51.3375
4108	20.54	0.000914774232321364	4.57387116160682e-06	4.56466356955567e-06	0.997786272933379	51.35
4109	20.545	0.000912934511570741	4.56467255785371e-06	4.55548294239863e-06	0.997790828416321	51.3625
4110	20.55	0.000911098382767767	4.55549191383884e-06	4.54632024126418e-06	0.997795374736563	51.375
4111	20.555	0.000909265839175277	4.54632919587638e-06	4.53717543252614e-06	0.997799911911995	51.3875
4112	20.56	0.000907436874068025	4.53718437034012e-06	4.52804848261785e-06	0.997804439960478	51.4
4113	20.565	0.00090561148073267	4.52805740366335e-06	4.51893935803208e-06	0.997808958899836	51.4125
4114	20.57	0.000903789652467757	4.51894826233879e-06	4.50984802532093e-06	0.997813468747861	51.425
4115	20.575	0.000901971382583696	4.50985691291848e-06	4.50077445109572e-06	0.997817969522312	51.4375
4116	20.58	0.000900156664402739	4.5007833220137e-06	4.4917186020269e-06	0.997822461240914	51.45
4117	20.585	0.000898345491258972	4.49172745629486e-06	4.48268044484398e-06	0.997826943921359	51.4625
4118	20.59	0.000896537856498283	4.48268928249142e-06	4.47365994633541e-06	0.997831417581306	51.475
4119	20.595	0.000894733753478352	4.47366876739176e-06	4.46465707334846e-06	0.997835882238379	51.4875
4120	20.6	0.000892933175568627	4.46466587784313e-06	4.45567179278918e-06	0.997840337910172	51.5
4121	20.605	0.000891136116150307	4.45568058075154e-06	4.44670407162229e-06	0.997844784614243	51.5125
4122	20.61	0.000889342568616325	4.44671284308163e-06	4.43775387687105e-06	0.99784922236812	51.525
4123	20.615	0.000887552526371324	4.43776263185662e-06	4.42882117561718e-06	0.997853651189296	51.5375
4124	20.62	0.000885765982831642	4.42882991415821e-06	4.41990593500083e-06	0.997858071095231	51.55
4125	20.625	0.000883982931425294	4.41991465712647e-06	4.41100812222037e-06	0.997862482103353	51.5625
4126	20.63	0.000882203365591947	4.41101682795974e-06	4.40212770453237e-06	0.997866884231058	51.575
4127	20.635	0.000880427278782908	4.40213639391454e-06	4.39326464925152e-06	0.997871277495707	51.5875
4128	20.64	0.000878654664461103	4.39327332230551e-06	4.38441892375049e-06	0.997875661914631	51.6
4129	20.645	0.000876885516101056	4.38442758050528e-06	4.37559049545984e-06	0.997880037505126	51.6125
4130	20.65	0.000875119827188872	4.37559913594436e-06	4.36677933186795e-06	0.997884404284458	51.625
4131	20.655	0.000873357591222218	4.36678795611109e-06	4.35798540052096e-06	0.997888762269858	51.6375
4132	20.66	0.000871598801710307	4.35799400855154e-06	4.34920866902256e-06	0.997893111478527	51.65
4133	20.665	0.000869843452173873	4.34921726086937e-06	4.34044910503401e-06	0.997897451927632	51.6625
4134	20.67	0.000868091536145157	4.34045768072579e-06	4.33170667627399e-06	0.997901783634309	51.675
